1,-0.971,-0.24275
2,2.871,0.4785
3,-0.492,-0.082
4,-2.091,-0.34850000000000003
5,2.122,0.4244
6,-0.32799999999999996,-0.08199999999999999
7,0.3470000000000001,0.05783333333333335
8,-0.542,-0.10840000000000001
9,0.42800000000000005,0.06114285714285715
10,1.963,0.2804285714285714
11,-0.024999999999999967,-0.008333333333333323
12,-1.0739999999999998,-0.17899999999999996
13,-0.41500000000000004,-0.10375000000000001
14,-1.028,-0.17133333333333334
15,-0.8150000000000001,-0.20375000000000001
16,0.7209999999999999,0.10299999999999998
17,1.2,0.24
18,-0.9139999999999999,-0.13057142857142856
19,-2.032,-0.33866666666666667
20,-0.495,-0.0825
21,0.765,0.1275
22,-1.105,-0.18416666666666667
23,-1.932,-0.38639999999999997
24,0.30899999999999994,0.044142857142857136
25,1.34,0.19142857142857145
26,-0.683,-0.17075
27,-1.026,-0.2052
28,-1.573,-0.26216666666666666
29,0.349,0.0698
30,2.508,0.5016
31,-1.0050000000000001,-0.1435714285714286
32,0.601,0.1202
33,-1.014,-0.169
34,-0.675,-0.09642857142857143
35,0.49099999999999994,0.07014285714285713
36,0.14599999999999996,0.029199999999999993
37,-1.373,-0.19614285714285715
38,-2.396,-0.3993333333333333
39,0.7519999999999999,0.12533333333333332
40,-1.306,-0.21766666666666667
41,-0.49400000000000005,-0.08233333333333334
42,0.19000000000000003,0.03166666666666667
43,-0.845,-0.21125
44,2.306,0.32942857142857146
45,-1.038,-0.17300000000000001
46,2.142,0.357
47,1.161,0.1935
48,1.121,0.16014285714285714
49,-0.44999999999999996,-0.06428571428571428
50,0.40599999999999997,0.06766666666666667
51,-1.036,-0.148
52,-0.032999999999999974,-0.004714285714285711
53,0.8190000000000001,0.117
54,-0.6709999999999998,-0.09585714285714284
55,0.291,0.058199999999999995
56,-0.967,-0.16116666666666665
57,2.43,0.34714285714285714
58,2.829,0.4041428571428572
59,-0.256,-0.0512
60,0.07300000000000012,0.010428571428571445
61,-0.49499999999999994,-0.08249999999999999
62,2.614,0.3734285714285714
63,-1.185,-0.1692857142857143
64,-0.313,-0.0626
65,0.14300000000000007,0.023833333333333345
66,0.9660000000000001,0.161
